algo,seed_label,source,env_step,reward
td3,seed1,ours,1490000,295.72
td3,seed1,ours,1491000,295.77
td3,seed1,ours,1492000,295.82
td3,seed1,ours,1493000,299.85
td3,seed1,ours,1494000,299.89
td3,seed1,ours,1495000,299.92
td3,seed1,ours,1496000,299.93
td3,seed1,ours,1497000,299.93
td3,seed1,ours,1498000,299.99
td3,seed1,ours,1499000,300.06
td3,seed2,ours,1000,-96.23
td3,seed2,ours,2000,-62.47
td3,seed2,ours,3000,-90.98
td3,seed2,ours,4000,-95.15
td3,seed2,ours,5000,-97.17
td3,seed2,ours,6000,-97.94
td3,seed2,ours,7000,-98.83
td3,seed2,ours,8000,-99.28
td3,seed2,ours,9000,-101.16
td3,seed2,ours,10000,-105.55
td3,seed2,ours,11000,-106.33
td3,seed2,ours,12000,-107.17
td3,seed2,ours,13000,-107.81
td3,seed2,ours,14000,-108.1
td3,seed2,ours,15000,-108.85
td3,seed2,ours,16000,-109.06
td3,seed2,ours,17000,-109.42
td3,seed2,ours,18000,-109.51
td3,seed2,ours,19000,-112.09
td3,seed2,ours,20000,-113.7
td3,seed2,ours,21000,-119.65
td3,seed2,ours,22000,-121.46
td3,seed2,ours,23000,-122.92
td3,seed2,ours,24000,-123.87
td3,seed2,ours,25000,-125.91
td3,seed2,ours,26000,-126.15
td3,seed2,ours,27000,-126.76
td3,seed2,ours,28000,-126.71
td3,seed2,ours,29000,-126.01
td3,seed2,ours,30000,-125.56
td3,seed2,ours,31000,-125.23
td3,seed2,ours,32000,-124.87
td3,seed2,ours,33000,-124.5
td3,seed2,ours,34000,-124.36
td3,seed2,ours,35000,-123.95
td3,seed2,ours,36000,-123.53
td3,seed2,ours,37000,-123.24
td3,seed2,ours,38000,-122.84
td3,seed2,ours,39000,-122.51
td3,seed2,ours,40000,-122.15
td3,seed2,ours,41000,-121.81
td3,seed2,ours,42000,-121.42
td3,seed2,ours,43000,-120.96
td3,seed2,ours,44000,-121.06
td3,seed2,ours,45000,-120.73
td3,seed2,ours,46000,-120.45
td3,seed2,ours,47000,-120.42
td3,seed2,ours,48000,-120.2
td3,seed2,ours,49000,-120.03
td3,seed2,ours,50000,-119.96
td3,seed2,ours,51000,-119.91
td3,seed2,ours,52000,-119.83
td3,seed2,ours,53000,-119.81
td3,seed2,ours,54000,-119.76
td3,seed2,ours,55000,-119.76
td3,seed2,ours,56000,-119.81
td3,seed2,ours,57000,-119.93
td3,seed2,ours,58000,-120.34
td3,seed2,ours,59000,-120.33
td3,seed2,ours,60000,-120.42
td3,seed2,ours,61000,-120.52
td3,seed2,ours,62000,-120.49
td3,seed2,ours,63000,-120.51
td3,seed2,ours,64000,-120.49
td3,seed2,ours,65000,-120.45
td3,seed2,ours,66000,-120.37
td3,seed2,ours,67000,-120.28
td3,seed2,ours,68000,-120.12
td3,seed2,ours,69000,-119.94
td3,seed2,ours,70000,-119.93
td3,seed2,ours,71000,-119.79
td3,seed2,ours,72000,-119.66
td3,seed2,ours,73000,-119.58
td3,seed2,ours,74000,-119.47
td3,seed2,ours,75000,-119.32
td3,seed2,ours,76000,-119.18
td3,seed2,ours,77000,-119.03
td3,seed2,ours,78000,-118.9
td3,seed2,ours,79000,-118.75
td3,seed2,ours,80000,-118.62
td3,seed2,ours,81000,-118.46
td3,seed2,ours,82000,-118.34
td3,seed2,ours,83000,-118.19
td3,seed2,ours,84000,-118.06
td3,seed2,ours,85000,-117.92
td3,seed2,ours,86000,-117.84
td3,seed2,ours,87000,-117.73
td3,seed2,ours,88000,-117.61
td3,seed2,ours,89000,-117.53
td3,seed2,ours,90000,-117.45
td3,seed2,ours,91000,-117.34
td3,seed2,ours,92000,-117.2
td3,seed2,ours,93000,-117.08
td3,seed2,ours,94000,-116.99
td3,seed2,ours,95000,-116.87
td3,seed2,ours,96000,-116.75
td3,seed2,ours,97000,-116.63
td3,seed2,ours,98000,-116.52
td3,seed2,ours,99000,-116.43
td3,seed2,ours,100000,-116.33
td3,seed2,ours,101000,-116.45
td3,seed2,ours,102000,-117.25
td3,seed2,ours,103000,-116.88
td3,seed2,ours,104000,-116.89
td3,seed2,ours,105000,-116.92
td3,seed2,ours,106000,-116.98
td3,seed2,ours,107000,-117.01
td3,seed2,ours,108000,-117.05
td3,seed2,ours,109000,-116.97
td3,seed2,ours,110000,-116.59
td3,seed2,ours,111000,-116.53
td3,seed2,ours,112000,-116.46
td3,seed2,ours,113000,-116.41
td3,seed2,ours,114000,-116.39
td3,seed2,ours,115000,-116.27
td3,seed2,ours,116000,-116.23
td3,seed2,ours,117000,-116.2
td3,seed2,ours,118000,-116.16
td3,seed2,ours,119000,-115.68
td3,seed2,ours,120000,-115.33
td3,seed2,ours,121000,-114.04
td3,seed2,ours,122000,-113.67
td3,seed2,ours,123000,-113.21
td3,seed2,ours,124000,-112.85
td3,seed2,ours,125000,-112.2
td3,seed2,ours,126000,-111.99
td3,seed2,ours,127000,-111.64
td3,seed2,ours,128000,-111.45
td3,seed2,ours,129000,-111.48
td3,seed2,ours,130000,-111.46
td3,seed2,ours,131000,-111.4
td3,seed2,ours,132000,-111.36
td3,seed2,ours,133000,-111.34
td3,seed2,ours,134000,-111.25
td3,seed2,ours,135000,-111.27
td3,seed2,ours,136000,-111.27
td3,seed2,ours,137000,-111.26
td3,seed2,ours,138000,-111.29
td3,seed2,ours,139000,-111.28
td3,seed2,ours,140000,-111.28
td3,seed2,ours,141000,-111.29
td3,seed2,ours,142000,-111.34
td3,seed2,ours,143000,-111.45
td3,seed2,ours,144000,-111.28
td3,seed2,ours,145000,-111.32
td3,seed2,ours,146000,-111.33
td3,seed2,ours,147000,-111.23
td3,seed2,ours,148000,-111.21
td3,seed2,ours,149000,-111.16
td3,seed2,ours,150000,-111.07
td3,seed2,ours,151000,-110.93
td3,seed2,ours,152000,-110.88
td3,seed2,ours,153000,-110.77
td3,seed2,ours,154000,-110.67
td3,seed2,ours,155000,-110.52
td3,seed2,ours,156000,-110.33
td3,seed2,ours,157000,-110.22
td3,seed2,ours,158000,-109.82
td3,seed2,ours,159000,-109.72
td3,seed2,ours,160000,-109.58
td3,seed2,ours,161000,-109.51
td3,seed2,ours,162000,-109.39
td3,seed2,ours,163000,-109.36
td3,seed2,ours,164000,-109.34
td3,seed2,ours,165000,-109.3
td3,seed2,ours,166000,-109.28
td3,seed2,ours,167000,-109.35
td3,seed2,ours,168000,-109.34
td3,seed2,ours,169000,-109.4
td3,seed2,ours,170000,-109.33
td3,seed2,ours,171000,-109.36
td3,seed2,ours,172000,-109.39
td3,seed2,ours,173000,-109.32
td3,seed2,ours,174000,-109.36
td3,seed2,ours,175000,-109.45
td3,seed2,ours,176000,-109.57
td3,seed2,ours,177000,-109.6
td3,seed2,ours,178000,-109.68
td3,seed2,ours,179000,-109.78
td3,seed2,ours,180000,-109.88
td3,seed2,ours,181000,-110.01
td3,seed2,ours,182000,-110.01
td3,seed2,ours,183000,-110.14
td3,seed2,ours,184000,-110.25
td3,seed2,ours,185000,-110.32
td3,seed2,ours,186000,-110.3
td3,seed2,ours,187000,-110.38
td3,seed2,ours,188000,-110.39
td3,seed2,ours,189000,-110.35
td3,seed2,ours,190000,-110.32
td3,seed2,ours,191000,-110.28
td3,seed2,ours,192000,-110.29
td3,seed2,ours,193000,-110.29
td3,seed2,ours,194000,-110.25
td3,seed2,ours,195000,-110.27
td3,seed2,ours,196000,-110.28
td3,seed2,ours,197000,-110.28
td3,seed2,ours,198000,-110.35
td3,seed2,ours,199000,-110.35
td3,seed2,ours,200000,-110.38
td3,seed2,ours,201000,-110.48
td3,seed2,ours,202000,-110.55
td3,seed2,ours,203000,-110.58
td3,seed2,ours,204000,-110.72
td3,seed2,ours,205000,-111.05
td3,seed2,ours,206000,-111.07
td3,seed2,ours,207000,-111.07
td3,seed2,ours,208000,-111.37
td3,seed2,ours,209000,-111.63
td3,seed2,ours,210000,-112.1
td3,seed2,ours,211000,-112.44
td3,seed2,ours,212000,-112.48
td3,seed2,ours,213000,-112.36
td3,seed2,ours,214000,-112.29
td3,seed2,ours,215000,-112.25
td3,seed2,ours,216000,-112.36
td3,seed2,ours,217000,-112.46
td3,seed2,ours,218000,-112.56
td3,seed2,ours,219000,-112.45
td3,seed2,ours,220000,-112.38
td3,seed2,ours,221000,-112.53
td3,seed2,ours,222000,-112.49
td3,seed2,ours,223000,-112.6
td3,seed2,ours,224000,-112.72
td3,seed2,ours,225000,-112.81
td3,seed2,ours,226000,-112.92
td3,seed2,ours,227000,-113.05
td3,seed2,ours,228000,-113.13
td3,seed2,ours,229000,-113.18
td3,seed2,ours,230000,-113.28
td3,seed2,ours,231000,-113.38
td3,seed2,ours,232000,-113.53
td3,seed2,ours,233000,-113.73
td3,seed2,ours,234000,-113.91
td3,seed2,ours,235000,-114.2
td3,seed2,ours,236000,-114.36
td3,seed2,ours,237000,-114.59
td3,seed2,ours,238000,-114.75
td3,seed2,ours,239000,-115.01
td3,seed2,ours,240000,-115.24
td3,seed2,ours,241000,-115.4
td3,seed2,ours,242000,-115.52
td3,seed2,ours,243000,-115.4
td3,seed2,ours,244000,-115.36
td3,seed2,ours,245000,-115.59
td3,seed2,ours,246000,-115.84
td3,seed2,ours,247000,-116.05
td3,seed2,ours,248000,-115.95
td3,seed2,ours,249000,-115.86
td3,seed2,ours,250000,-115.88
td3,seed2,ours,251000,-116.01
td3,seed2,ours,252000,-116.01
td3,seed2,ours,253000,-116.11
td3,seed2,ours,254000,-116.25
td3,seed2,ours,255000,-116.36
td3,seed2,ours,256000,-116.46
td3,seed2,ours,257000,-116.43
td3,seed2,ours,258000,-116.49
td3,seed2,ours,259000,-116.49
td3,seed2,ours,260000,-116.63
td3,seed2,ours,261000,-116.54
td3,seed2,ours,262000,-116.6
td3,seed2,ours,263000,-116.61
td3,seed2,ours,264000,-116.59
td3,seed2,ours,265000,-116.72
td3,seed2,ours,266000,-116.79
td3,seed2,ours,267000,-116.76
td3,seed2,ours,268000,-116.79
td3,seed2,ours,269000,-116.89
td3,seed2,ours,270000,-116.88
td3,seed2,ours,271000,-117.09
td3,seed2,ours,272000,-117.06
td3,seed2,ours,273000,-117.3
td3,seed2,ours,274000,-117.25
td3,seed2,ours,275000,-117.19
td3,seed2,ours,276000,-117.47
td3,seed2,ours,277000,-117.8
td3,seed2,ours,278000,-117.75
td3,seed2,ours,279000,-117.91
td3,seed2,ours,280000,-117.96
td3,seed2,ours,281000,-117.98
td3,seed2,ours,282000,-118.19
td3,seed2,ours,283000,-118.3
td3,seed2,ours,284000,-118.39
td3,seed2,ours,285000,-118.29
td3,seed2,ours,286000,-118.23
td3,seed2,ours,287000,-118.16
td3,seed2,ours,288000,-118.15
td3,seed2,ours,289000,-118.11
td3,seed2,ours,290000,-118.08
td3,seed2,ours,291000,-118.08
td3,seed2,ours,292000,-118.07
td3,seed2,ours,293000,-118.02
td3,seed2,ours,294000,-118.03
td3,seed2,ours,295000,-118.03
td3,seed2,ours,296000,-118.01
td3,seed2,ours,297000,-118.0
td3,seed2,ours,298000,-117.9
td3,seed2,ours,299000,-117.86
td3,seed2,ours,300000,-117.79
td3,seed2,ours,301000,-117.67
td3,seed2,ours,302000,-117.57
td3,seed2,ours,303000,-117.46
td3,seed2,ours,304000,-117.3
td3,seed2,ours,305000,-117.04
td3,seed2,ours,306000,-117.1
td3,seed2,ours,307000,-117.07
td3,seed2,ours,308000,-116.77
td3,seed2,ours,309000,-116.51
td3,seed2,ours,310000,-116.03
td3,seed2,ours,311000,-116.06
td3,seed2,ours,312000,-116.61
td3,seed2,ours,313000,-117.27
td3,seed2,ours,314000,-117.76
td3,seed2,ours,315000,-118.39
td3,seed2,ours,316000,-118.29
td3,seed2,ours,317000,-118.23
td3,seed2,ours,318000,-118.56
td3,seed2,ours,319000,-118.72
td3,seed2,ours,320000,-119.4
td3,seed2,ours,321000,-119.81
td3,seed2,ours,322000,-120.3
td3,seed2,ours,323000,-120.81
td3,seed2,ours,324000,-121.19
td3,seed2,ours,325000,-121.58
td3,seed2,ours,326000,-121.83
td3,seed2,ours,327000,-122.17
td3,seed2,ours,328000,-122.12
td3,seed2,ours,329000,-122.4
td3,seed2,ours,330000,-122.68
td3,seed2,ours,331000,-123.01
td3,seed2,ours,332000,-123.25
td3,seed2,ours,333000,-123.4
td3,seed2,ours,334000,-123.67
td3,seed2,ours,335000,-123.72
td3,seed2,ours,336000,-123.51
td3,seed2,ours,337000,-123.2
td3,seed2,ours,338000,-123.42
td3,seed2,ours,339000,-123.6
td3,seed2,ours,340000,-123.74
td3,seed2,ours,341000,-123.96
td3,seed2,ours,342000,-124.13
td3,seed2,ours,343000,-124.56
td3,seed2,ours,344000,-124.93
td3,seed2,ours,345000,-125.73
td3,seed2,ours,346000,-125.83
td3,seed2,ours,347000,-125.66
td3,seed2,ours,348000,-126.21
td3,seed2,ours,349000,-126.97
td3,seed2,ours,350000,-126.99
td3,seed2,ours,351000,-127.25
td3,seed2,ours,352000,-127.68
td3,seed2,ours,353000,-127.59
td3,seed2,ours,354000,-127.96
td3,seed2,ours,355000,-128.34
td3,seed2,ours,356000,-128.73
td3,seed2,ours,357000,-129.06
td3,seed2,ours,358000,-129.47
td3,seed2,ours,359000,-129.45
td3,seed2,ours,360000,-129.31
td3,seed2,ours,361000,-129.6
td3,seed2,ours,362000,-129.82
td3,seed2,ours,363000,-129.73
td3,seed2,ours,364000,-130.15
td3,seed2,ours,365000,-130.39
td3,seed2,ours,366000,-130.67
td3,seed2,ours,367000,-130.97
td3,seed2,ours,368000,-131.37
td3,seed2,ours,369000,-131.62
td3,seed2,ours,370000,-131.96
td3,seed2,ours,371000,-132.15
td3,seed2,ours,372000,-132.52
td3,seed2,ours,373000,-132.85
td3,seed2,ours,374000,-133.28
td3,seed2,ours,375000,-133.46
td3,seed2,ours,376000,-133.28
td3,seed2,ours,377000,-132.95
td3,seed2,ours,378000,-133.23
td3,seed2,ours,379000,-133.25
td3,seed2,ours,380000,-133.28
td3,seed2,ours,381000,-133.49
td3,seed2,ours,382000,-133.52
td3,seed2,ours,383000,-133.26
td3,seed2,ours,384000,-133.39
td3,seed2,ours,385000,-133.44
td3,seed2,ours,386000,-134.99
td3,seed2,ours,387000,-134.92
td3,seed2,ours,388000,-135.68
td3,seed2,ours,389000,-136.0
td3,seed2,ours,390000,-136.41
td3,seed2,ours,391000,-136.71
td3,seed2,ours,392000,-137.05
td3,seed2,ours,393000,-137.5
td3,seed2,ours,394000,-137.85
td3,seed2,ours,395000,-138.16
td3,seed2,ours,396000,-138.49
td3,seed2,ours,397000,-138.76
td3,seed2,ours,398000,-139.04
td3,seed2,ours,399000,-139.37
td3,seed2,ours,400000,-139.57
td3,seed2,ours,401000,-139.8
td3,seed2,ours,402000,-140.1
td3,seed2,ours,403000,-140.3
td3,seed2,ours,404000,-140.55
td3,seed2,ours,405000,-140.69
td3,seed2,ours,406000,-140.88
td3,seed2,ours,407000,-141.17
td3,seed2,ours,408000,-141.42
td3,seed2,ours,409000,-141.66
td3,seed2,ours,410000,-141.9
td3,seed2,ours,411000,-141.75
td3,seed2,ours,412000,-141.41
td3,seed2,ours,413000,-140.87
td3,seed2,ours,414000,-140.45
td3,seed2,ours,415000,-139.96
td3,seed2,ours,416000,-139.95
td3,seed2,ours,417000,-140.83
td3,seed2,ours,418000,-140.6
td3,seed2,ours,419000,-140.77
td3,seed2,ours,420000,-140.26
td3,seed2,ours,421000,-139.85
td3,seed2,ours,422000,-139.54
td3,seed2,ours,423000,-139.23
td3,seed2,ours,424000,-138.97
td3,seed2,ours,425000,-138.76
td3,seed2,ours,426000,-138.93
td3,seed2,ours,427000,-138.71
td3,seed2,ours,428000,-139.17
td3,seed2,ours,429000,-139.02
td3,seed2,ours,430000,-138.86
td3,seed2,ours,431000,-138.38
td3,seed2,ours,432000,-138.37
td3,seed2,ours,433000,-138.27
td3,seed2,ours,434000,-138.0
td3,seed2,ours,435000,-137.68
td3,seed2,ours,436000,-137.9
td3,seed2,ours,437000,-138.01
td3,seed2,ours,438000,-137.81
td3,seed2,ours,439000,-137.33
td3,seed2,ours,440000,-137.08
td3,seed2,ours,441000,-136.83
td3,seed2,ours,442000,-136.99
td3,seed2,ours,443000,-136.85
td3,seed2,ours,444000,-136.68
td3,seed2,ours,445000,-135.72
td3,seed2,ours,446000,-135.4
td3,seed2,ours,447000,-134.94
td3,seed2,ours,448000,-134.48
td3,seed2,ours,449000,-133.87
td3,seed2,ours,450000,-133.89
td3,seed2,ours,451000,-133.9
td3,seed2,ours,452000,-133.49
td3,seed2,ours,453000,-134.49
td3,seed2,ours,454000,-134.0
td3,seed2,ours,455000,-133.53
td3,seed2,ours,456000,-133.14
td3,seed2,ours,457000,-132.78
td3,seed2,ours,458000,-132.52
td3,seed2,ours,459000,-132.47
td3,seed2,ours,460000,-132.59
td3,seed2,ours,461000,-132.3
td3,seed2,ours,462000,-132.14
td3,seed2,ours,463000,-132.2
td3,seed2,ours,464000,-131.87
td3,seed2,ours,465000,-131.41
td3,seed2,ours,466000,-130.94
td3,seed2,ours,467000,-130.39
td3,seed2,ours,468000,-129.92
td3,seed2,ours,469000,-129.48
td3,seed2,ours,470000,-129.02
td3,seed2,ours,471000,-128.6
td3,seed2,ours,472000,-128.09
td3,seed2,ours,473000,-127.52
td3,seed2,ours,474000,-127.01
td3,seed2,ours,475000,-126.75
td3,seed2,ours,476000,-126.2
td3,seed2,ours,477000,-126.31
td3,seed2,ours,478000,-126.25
td3,seed2,ours,479000,-126.12
td3,seed2,ours,480000,-126.1
td3,seed2,ours,481000,-126.03
td3,seed2,ours,482000,-125.88
td3,seed2,ours,483000,-126.05
td3,seed2,ours,484000,-125.88
td3,seed2,ours,485000,-125.9
td3,seed2,ours,486000,-124.55
td3,seed2,ours,487000,-124.65
td3,seed2,ours,488000,-124.09
td3,seed2,ours,489000,-123.95
td3,seed2,ours,490000,-123.62
td3,seed2,ours,491000,-123.3
td3,seed2,ours,492000,-123.18
td3,seed2,ours,493000,-123.1
td3,seed2,ours,494000,-123.02
td3,seed2,ours,495000,-122.87
td3,seed2,ours,496000,-122.64
td3,seed2,ours,497000,-122.38
td3,seed2,ours,498000,-122.34
td3,seed2,ours,499000,-122.19
td3,seed2,ours,500000,-122.1
td3,seed2,ours,501000,-122.03
td3,seed2,ours,502000,-121.97
td3,seed2,ours,503000,-121.92
td3,seed2,ours,504000,-121.36
td3,seed2,ours,505000,-120.88
td3,seed2,ours,506000,-120.37
td3,seed2,ours,507000,-119.96
td3,seed2,ours,508000,-119.53
td3,seed2,ours,509000,-119.08
td3,seed2,ours,510000,-118.8
td3,seed2,ours,511000,-118.34
td3,seed2,ours,512000,-117.84
td3,seed2,ours,513000,-117.55
td3,seed2,ours,514000,-117.29
td3,seed2,ours,515000,-116.92
td3,seed2,ours,516000,-116.6
td3,seed2,ours,517000,-115.42
td3,seed2,ours,518000,-115.04
td3,seed2,ours,519000,-114.52
td3,seed2,ours,520000,-114.2
td3,seed2,ours,521000,-113.82
td3,seed2,ours,522000,-113.21
td3,seed2,ours,523000,-112.59
td3,seed2,ours,524000,-112.07
td3,seed2,ours,525000,-111.56
td3,seed2,ours,526000,-110.79
td3,seed2,ours,527000,-110.26
td3,seed2,ours,528000,-109.53
td3,seed2,ours,529000,-109.15
td3,seed2,ours,530000,-108.73
td3,seed2,ours,531000,-108.53
td3,seed2,ours,532000,-108.01
td3,seed2,ours,533000,-107.55
td3,seed2,ours,534000,-107.14
td3,seed2,ours,535000,-107.01
td3,seed2,ours,536000,-106.61
td3,seed2,ours,537000,-106.38
td3,seed2,ours,538000,-106.36
td3,seed2,ours,539000,-106.57
td3,seed2,ours,540000,-106.79
td3,seed2,ours,541000,-106.62
td3,seed2,ours,542000,-106.09
td3,seed2,ours,543000,-105.93
td3,seed2,ours,544000,-105.37
td3,seed2,ours,545000,-105.0
td3,seed2,ours,546000,-104.65
td3,seed2,ours,547000,-104.7
td3,seed2,ours,548000,-104.42
td3,seed2,ours,549000,-104.12
td3,seed2,ours,550000,-103.74
td3,seed2,ours,551000,-103.26
td3,seed2,ours,552000,-102.82
td3,seed2,ours,553000,-101.65
td3,seed2,ours,554000,-101.44
td3,seed2,ours,555000,-101.32
td3,seed2,ours,556000,-100.89
td3,seed2,ours,557000,-100.42
td3,seed2,ours,558000,-99.88
td3,seed2,ours,559000,-99.53
td3,seed2,ours,560000,-98.75
td3,seed2,ours,561000,-98.08
td3,seed2,ours,562000,-97.43
td3,seed2,ours,563000,-96.88
td3,seed2,ours,564000,-96.14
td3,seed2,ours,565000,-95.94
td3,seed2,ours,566000,-95.88
td3,seed2,ours,567000,-95.87
td3,seed2,ours,568000,-96.14
td3,seed2,ours,569000,-95.89
td3,seed2,ours,570000,-95.55
td3,seed2,ours,571000,-95.01
td3,seed2,ours,572000,-94.38
td3,seed2,ours,573000,-93.75
td3,seed2,ours,574000,-93.08
td3,seed2,ours,575000,-92.16
td3,seed2,ours,576000,-91.95
td3,seed2,ours,577000,-90.84
td3,seed2,ours,578000,-89.66
td3,seed2,ours,579000,-88.35
td3,seed2,ours,580000,-88.05
td3,seed2,ours,581000,-86.7
td3,seed2,ours,582000,-85.59
td3,seed2,ours,583000,-85.48
td3,seed2,ours,584000,-84.23
td3,seed2,ours,585000,-82.86
td3,seed2,ours,586000,-81.38
td3,seed2,ours,587000,-80.24
td3,seed2,ours,588000,-79.58
td3,seed2,ours,589000,-78.73
td3,seed2,ours,590000,-77.82
td3,seed2,ours,591000,-76.8
td3,seed2,ours,592000,-75.36
td3,seed2,ours,593000,-75.24
td3,seed2,ours,594000,-73.37
td3,seed2,ours,595000,-71.56
td3,seed2,ours,596000,-70.21
td3,seed2,ours,597000,-69.05
td3,seed2,ours,598000,-67.65
td3,seed2,ours,599000,-65.65
td3,seed2,ours,600000,-63.98
td3,seed2,ours,601000,-63.55
td3,seed2,ours,602000,-61.16
td3,seed2,ours,603000,-58.88
td3,seed2,ours,604000,-56.3
td3,seed2,ours,605000,-53.53
td3,seed2,ours,606000,-51.11
td3,seed2,ours,607000,-48.39
td3,seed2,ours,608000,-47.0
td3,seed2,ours,609000,-47.11
td3,seed2,ours,610000,-45.53
td3,seed2,ours,611000,-43.63
td3,seed2,ours,612000,-41.57
td3,seed2,ours,613000,-40.83
td3,seed2,ours,614000,-40.68
td3,seed2,ours,615000,-38.61
td3,seed2,ours,616000,-36.2
td3,seed2,ours,617000,-33.62
td3,seed2,ours,618000,-30.74
td3,seed2,ours,619000,-27.64
td3,seed2,ours,620000,-24.2
td3,seed2,ours,621000,-24.29
td3,seed2,ours,622000,-24.63
td3,seed2,ours,623000,-24.8
td3,seed2,ours,624000,-23.81
td3,seed2,ours,625000,-20.44
td3,seed2,ours,626000,-16.94
td3,seed2,ours,627000,-13.53
td3,seed2,ours,628000,-12.88
td3,seed2,ours,629000,-12.19
td3,seed2,ours,630000,-12.18
td3,seed2,ours,631000,-12.14
td3,seed2,ours,632000,-12.16
td3,seed2,ours,633000,-11.91
td3,seed2,ours,634000,-11.95
td3,seed2,ours,635000,-11.73
td3,seed2,ours,636000,-10.61
td3,seed2,ours,637000,-7.3
td3,seed2,ours,638000,-4.45
td3,seed2,ours,639000,-1.21
td3,seed2,ours,640000,2.73
td3,seed2,ours,641000,6.28
td3,seed2,ours,642000,9.95
td3,seed2,ours,643000,13.83
td3,seed2,ours,644000,17.16
td3,seed2,ours,645000,20.65
td3,seed2,ours,646000,24.12
td3,seed2,ours,647000,27.56
td3,seed2,ours,648000,31.02
td3,seed2,ours,649000,34.56
td3,seed2,ours,650000,38.02
td3,seed2,ours,651000,41.67
td3,seed2,ours,652000,45.06
td3,seed2,ours,653000,48.7
td3,seed2,ours,654000,50.04
td3,seed2,ours,655000,53.67
td3,seed2,ours,656000,57.08
td3,seed2,ours,657000,57.4
td3,seed2,ours,658000,57.56
td3,seed2,ours,659000,57.84
td3,seed2,ours,660000,57.5
td3,seed2,ours,661000,57.13
td3,seed2,ours,662000,57.1
td3,seed2,ours,663000,57.6
td3,seed2,ours,664000,57.73
td3,seed2,ours,665000,58.12
td3,seed2,ours,666000,61.83
td3,seed2,ours,667000,65.54
td3,seed2,ours,668000,69.62
td3,seed2,ours,669000,70.33
td3,seed2,ours,670000,73.73
td3,seed2,ours,671000,77.09
td3,seed2,ours,672000,80.21
td3,seed2,ours,673000,83.43
td3,seed2,ours,674000,86.61
td3,seed2,ours,675000,89.57
td3,seed2,ours,676000,90.18
td3,seed2,ours,677000,93.13
td3,seed2,ours,678000,96.18
td3,seed2,ours,679000,98.94
td3,seed2,ours,680000,102.74
td3,seed2,ours,681000,105.58
td3,seed2,ours,682000,108.54
td3,seed2,ours,683000,112.48
td3,seed2,ours,684000,115.37
td3,seed2,ours,685000,117.97
td3,seed2,ours,686000,120.61
td3,seed2,ours,687000,123.46
td3,seed2,ours,688000,126.92
td3,seed2,ours,689000,130.12
td3,seed2,ours,690000,133.18
td3,seed2,ours,691000,136.01
td3,seed2,ours,692000,138.61
td3,seed2,ours,693000,142.66
td3,seed2,ours,694000,144.96
td3,seed2,ours,695000,147.19
td3,seed2,ours,696000,149.75
td3,seed2,ours,697000,152.43
td3,seed2,ours,698000,155.05
td3,seed2,ours,699000,157.08
td3,seed2,ours,700000,159.34
td3,seed2,ours,701000,162.93
td3,seed2,ours,702000,161.27
td3,seed2,ours,703000,163.04
td3,seed2,ours,704000,160.26
td3,seed2,ours,705000,161.12
td3,seed2,ours,706000,158.6
td3,seed2,ours,707000,159.55
td3,seed2,ours,708000,161.83
td3,seed2,ours,709000,165.58
td3,seed2,ours,710000,167.66
td3,seed2,ours,711000,169.38
td3,seed2,ours,712000,169.39
td3,seed2,ours,713000,172.36
td3,seed2,ours,714000,175.94
td3,seed2,ours,715000,177.59
td3,seed2,ours,716000,178.85
td3,seed2,ours,717000,180.04
td3,seed2,ours,718000,180.81
td3,seed2,ours,719000,181.4
td3,seed2,ours,720000,181.73
td3,seed2,ours,721000,185.49
td3,seed2,ours,722000,189.5
td3,seed2,ours,723000,193.33
td3,seed2,ours,724000,196.03
td3,seed2,ours,725000,196.41
td3,seed2,ours,726000,196.72
td3,seed2,ours,727000,197.03
td3,seed2,ours,728000,200.08
td3,seed2,ours,729000,203.26
td3,seed2,ours,730000,207.03
td3,seed2,ours,731000,210.78
td3,seed2,ours,732000,214.68
td3,seed2,ours,733000,218.23
td3,seed2,ours,734000,222.07
td3,seed2,ours,735000,225.83
td3,seed2,ours,736000,228.54
td3,seed2,ours,737000,229.07
td3,seed2,ours,738000,230.39
td3,seed2,ours,739000,231.34
td3,seed2,ours,740000,231.72
td3,seed2,ours,741000,232.11
td3,seed2,ours,742000,232.32
td3,seed2,ours,743000,232.5
td3,seed2,ours,744000,232.8
td3,seed2,ours,745000,233.05
td3,seed2,ours,746000,233.26
td3,seed2,ours,747000,233.49
td3,seed2,ours,748000,231.13
td3,seed2,ours,749000,231.37
td3,seed2,ours,750000,231.58
td3,seed2,ours,751000,231.81
td3,seed2,ours,752000,232.08
td3,seed2,ours,753000,232.3
td3,seed2,ours,754000,234.8
td3,seed2,ours,755000,235.03
td3,seed2,ours,756000,235.26
td3,seed2,ours,757000,238.55
td3,seed2,ours,758000,242.0
td3,seed2,ours,759000,245.33
td3,seed2,ours,760000,249.03
td3,seed2,ours,761000,252.79
td3,seed2,ours,762000,256.3
td3,seed2,ours,763000,259.34
td3,seed2,ours,764000,262.58
td3,seed2,ours,765000,266.04
td3,seed2,ours,766000,266.28
td3,seed2,ours,767000,266.47
td3,seed2,ours,768000,266.67
td3,seed2,ours,769000,269.71
td3,seed2,ours,770000,269.9
td3,seed2,ours,771000,270.08
td3,seed2,ours,772000,270.23
td3,seed2,ours,773000,270.41
td3,seed2,ours,774000,270.56
